2.611647336579388323e+01,1.999457843917578828e+02
2.631952233938153896e+01,2.009246912935078910e+02
2.638458577078080580e+01,2.019211513554207045e+02
2.644912345958598365e+01,2.029185658015736919e+02
2.654232467121843086e+01,2.039140833275574778e+02
2.672147363642394424e+01,2.048975585412103726e+02
2.688041539404214220e+01,2.058847901729913019e+02
2.703113313060249112e+01,2.068674772714835797e+02
2.715612250915613757e+01,2.078594062037250296e+02
2.731394485196986111e+01,2.088463026359036121e+02
2.746251064637301909e+01,2.098335413265693035e+02
2.763977988942004771e+01,2.108176091734011379e+02
2.782136742525639761e+01,2.117991054958959580e+02
2.799022436261126501e+01,2.127844379672380342e+02
2.814533016060891413e+01,2.137722326908726984e+02
2.831249914522735978e+01,2.147567492982984731e+02
2.847128858959807474e+01,2.157369136922708037e+02
2.860537289590785903e+01,2.167165389230842720e+02
2.875073688780602765e+01,2.177059150495057054e+02
2.893170324954107642e+01,2.186888731660791336e+02
2.899386895961131927e+01,2.196781751446986277e+02
2.927256197173083407e+01,2.206381018453753882e+02
2.945021309984053204e+01,2.216216858903014497e+02
2.959902974708182555e+01,2.226085013113967079e+02
2.962907175640934909e+01,2.235953856244727547e+02
2.975700367733469065e+01,2.245820721773195601e+02
2.983043228971740035e+01,2.255793153467053287e+02
3.003740677568309181e+01,2.265572328575000540e+02
3.023459694495457484e+01,2.275375873306555548e+02
3.040361897649318124e+01,2.285191647205363665e+02
3.037169504788245078e+01,2.295003548159606623e+02
3.041370281226650008e+01,2.304984936937381974e+02
3.035722351766836624e+01,2.314838241005984969e+02
3.051110197484615227e+01,2.324702448265859402e+02
3.067431278077569701e+01,2.334555258065450687e+02
3.080321468578113553e+01,2.344462726908271293e+02
3.095498692948664754e+01,2.354321964220404766e+02
3.111556328183806386e+01,2.364185506226698692e+02
3.120970219518318700e+01,2.374096955038852172e+02
3.135984238524329015e+01,2.383943306206598152e+02
3.145493606132093234e+01,2.393878392488018960e+02
3.164392249923100664e+01,2.403697442697008455e+02
3.176547604291270588e+01,2.413622811943562567e+02
3.195483236273659600e+01,2.423429220114169595e+02
3.209513209865988870e+01,2.433288514026808969e+02
3.225491180999216567e+01,2.443151905362326488e+02
3.243947337509875695e+01,2.452966300641597570e+02
3.257763192139960751e+01,2.462842509360858401e+02
3.265405229167140533e+01,2.472810811965571531e+02
3.276361465058802480e+01,2.482734433907283460e+02
3.295214211286902639e+01,2.492548518700237423e+02
3.312558625976286208e+01,2.502396016072964358e+02
3.317030005449960584e+01,2.512256398591648292e+02
3.333581903286139436e+01,2.522081659473298600e+02
3.348632791588764235e+01,2.531942461739991472e+02
3.374491956095756962e+01,2.541599167735564890e+02
3.397268310969568716e+01,2.551329072386992891e+02
3.415656812610600923e+01,2.561120316785859359e+02
3.425868911393801142e+01,2.571068011912212228e+02
3.443976455438105688e+01,2.580900066608588190e+02
3.465902954465717301e+01,2.590640833163649859e+02
3.488202317691543897e+01,2.600385246665259160e+02
3.495508000461116893e+01,2.610358229664232681e+02
3.515379527916320512e+01,2.620155920893710118e+02
3.522859174549996908e+01,2.630127663209868842e+02
3.539703004957388544e+01,2.639984287080740728e+02
3.556731858324497608e+01,2.649837666890734909e+02
3.578532581971057169e+01,2.659596339746159970e+02
3.595651144969608737e+01,2.669448685313769261e+02
3.612201575759486616e+01,2.679310689447426626e+02
3.633079929963017207e+01,2.689090081783459709e+02
3.639878063867722346e+01,2.699066256524566825e+02
3.633980371158719436e+01,2.708918947022342536e+02
3.645729328980562656e+01,2.718849582959715576e+02
3.659530375488647280e+01,2.728753064719897452e+02
3.672465862317921648e+01,2.738661219463618295e+02
3.689502730500942107e+01,2.748515009401214684e+02
3.700394312798655250e+01,2.758455180493847365e+02
3.707518500394971284e+01,2.768422739219234359e+02
3.722515720704426201e+01,2.778308591614582497e+02
3.747291227853671813e+01,2.787991848670792479e+02
3.763290913179752550e+01,2.797862988297119387e+02
3.777704258179817032e+01,2.807752336976508332e+02
3.801430524065604999e+01,2.817461462730849462e+02
3.822558927806519335e+01,2.827235616016210997e+02
3.845878010776726086e+01,2.836958982449275481e+02
3.870412185450440035e+01,2.846652879408935632e+02
3.897640104526217186e+01,2.856272769163068119e+02
3.921636468176731682e+01,2.865980044208632762e+02
3.953448230037450628e+01,2.875460553676079485e+02
3.981565462598332061e+01,2.885056980341146868e+02
4.013776532209877956e+01,2.894521657719781160e+02
4.042644632156603279e+01,2.904095120928649862e+02
4.071847805088805217e+01,2.913659207209299211e+02
4.093263323070527804e+01,2.923426063486189150e+02
4.124212212135330446e+01,2.932935073906324988e+02
4.155325540376572491e+01,2.942438325793903005e+02
4.187219594666778733e+01,2.951911273309335684e+02
4.228647289309999735e+01,2.960991059541954655e+02
4.263222368359703296e+01,2.970374322318337477e+02
4.299638896345304317e+01,2.979684184062156191e+02
4.338185122673730376e+01,2.988901550117374768e+02
4.377145583091920855e+01,2.998111288519702384e+02
4.415487866499520919e+01,3.007341660144730326e+02
4.456393491045514565e+01,3.016466497973636365e+02
4.493466947498818342e+01,3.025752271256300219e+02
4.529426063222291532e+01,3.035074715315858498e+02
4.569122090364677291e+01,3.044238299792530711e+02
4.607432847458935044e+01,3.053450007301728988e+02
4.644023887688550190e+01,3.062752894126509204e+02
4.670721456000436689e+01,3.072389926674364915e+02
4.700670646963946098e+01,3.081928134256473868e+02
4.736792808436947411e+01,3.091252878274746081e+02
4.767753134083685751e+01,3.100757739790469714e+02
4.803284337679328075e+01,3.110102846276982973e+02
4.836771148486423755e+01,3.119524886870817113e+02
4.872921195748052270e+01,3.128848432296519491e+02
4.902249893984247819e+01,3.138407727675513001e+02
4.934577287110819555e+01,3.147869519570775765e+02
4.962749028708767440e+01,3.157464378410911650e+02
4.990733215434891434e+01,3.167064184096178678e+02
5.015791723324925044e+01,3.176744135122011699e+02
5.042223586424036341e+01,3.186384412528324788e+02
5.064664654854738757e+01,3.196125121781794860e+02
5.093119896304640548e+01,3.205711614103877309e+02
5.110304759520572304e+01,3.215562718405536771e+02
5.142830265872888873e+01,3.225018691196992791e+02
5.169783875710625409e+01,3.234646897692052789e+02
5.192499429717668136e+01,3.244385336131950339e+02
5.214781379855995169e+01,3.254131001576739664e+02
5.235567555657086558e+01,3.263909099394310829e+02
5.264991690927069357e+01,3.273466396287329303e+02
5.290970379784218380e+01,3.283121162681397891e+02
5.317720658438512515e+01,3.292752317503653217e+02
5.338730969008710758e+01,3.302515032185761470e+02
5.364262775979215547e+01,3.312170415439056796e+02
5.389896320661946305e+01,3.321832369350131557e+02
5.413608704723173304e+01,3.331544297326740320e+02
5.444544045366249918e+01,3.341052775152385266e+02
5.469818137937962632e+01,3.350707777076563048e+02
5.498576294714603563e+01,3.360264747045803801e+02
5.522155614164494608e+01,3.369955076168401433e+02
5.547354418102288776e+01,3.379629242611298423e+02
5.575014523539842060e+01,3.389238869342742646e+02
5.596293207841159756e+01,3.399009790175901458e+02
5.620954822734896084e+01,3.408700503980530812e+02
5.644333559189844607e+01,3.418422900795284249e+02
5.670749686015111735e+01,3.428067672054287414e+02
5.701754529823187312e+01,3.437570117779936822e+02
5.723728705783990733e+01,3.447317160965403104e+02
5.745838427729959363e+01,3.457059491817434491e+02
5.763364584631624155e+01,3.466881496957665263e+02
5.792856924902891791e+01,3.476435643254080219e+02
5.812192272099434120e+01,3.486245978277002564e+02
5.835932065461635432e+01,3.495955254761268520e+02
5.859137103782365585e+01,3.505682131423854457e+02
5.886546942567753860e+01,3.515292288237025673e+02
5.912936647872633955e+01,3.524928568002613360e+02
5.943005884633503655e+01,3.534456910972900801e+02
5.968300439248137224e+01,3.544125482542407326e+02
5.990216247921747339e+01,3.553880926851806521e+02
6.011218957838189425e+01,3.563646744960372530e+02
6.044972784487357131e+01,3.573059520949703369e+02
6.071289612973728822e+01,3.582701016393240820e+02
6.096522605318281052e+01,3.592367232695473263e+02
6.120035504954980610e+01,3.602084692231960616e+02
6.145269465559999844e+01,3.611743104930772006e+02
6.169618246239144810e+01,3.621430850590109003e+02
6.194444802143777196e+01,3.631116730151703109e+02
6.220452783213000458e+01,3.640764820634827288e+02
6.242754408793327769e+01,3.650509219181594744e+02
6.270344561595420885e+01,3.660118347319169061e+02
6.300030020806453024e+01,3.669643808031323715e+02
6.322532342161413510e+01,3.679381184272729683e+02
6.345260586287094640e+01,3.689110926978849534e+02
6.369837311807770419e+01,3.698792217467378123e+02
6.393052796146440642e+01,3.708489797737574349e+02
6.418286593399008666e+01,3.718163525221581267e+02
6.437648456306317257e+01,3.727974175453526868e+02
6.462690861712518142e+01,3.737651188359420757e+02
6.487105539167012580e+01,3.747346561202460862e+02
6.511945028798169233e+01,3.757026200011674746e+02
6.533417508102446902e+01,3.766773398712332437e+02
6.556123218722584056e+01,3.776504206255361282e+02
6.582216677043103914e+01,3.786154582476448240e+02
6.605114343546171085e+01,3.795874321643611893e+02
6.626518115000551745e+01,3.805631144592177293e+02
6.651476698755540440e+01,3.815265299124417311e+02
6.675575902773721282e+01,3.824943047123255155e+02
6.701605779348815872e+01,3.834595107678584895e+02
6.725323332908241980e+01,3.844308654262934510e+02
6.750673938063395951e+01,3.853981877730860219e+02
6.779940665175155345e+01,3.863542745570660486e+02
6.806642358901360979e+01,3.873170794391785421e+02
6.830913592264604972e+01,3.882867342031356657e+02
6.853025745983701711e+01,3.892598372400165658e+02
6.874101316010772678e+01,3.902366881328088084e+02
6.892157449112285406e+01,3.912201811073766748e+02
6.914459406964287780e+01,3.921944501134397569e+02
6.940416978625881939e+01,3.931594002148559639e+02
6.966340044528551800e+01,3.941251438321169758e+02
6.991223580778854796e+01,3.950930863644244369e+02
7.018585004481950307e+01,3.960548841396754369e+02
7.041544403113516637e+01,3.970275304594464956e+02
7.064050027389200181e+01,3.979985601990043733e+02
7.089945514701416585e+01,3.989638288116957483e+02
7.114298977822095083e+01,3.999333691833672333e+02
7.136615741289784864e+01,4.009080130101186796e+02
7.160659629252675984e+01,4.018783956514811848e+02
7.183952538103478958e+01,4.028503512621891787e+02
7.208804834903214953e+01,4.038174077902491490e+02
7.234229378636368324e+01,4.047844270793999613e+02
7.257800497164951992e+01,4.057560545556588067e+02
7.287620814094618993e+01,4.067104313114152205e+02
7.314860876233338161e+01,4.076725814068923341e+02
7.343122716618010770e+01,4.086316872184156068e+02
7.364879529028745253e+01,4.096075160274087352e+02
7.386263238401262754e+01,4.105835948904879729e+02
7.414968992484743637e+01,4.115415081866481160e+02
7.436915616210086455e+01,4.125170492465066445e+02
7.455075073053413348e+01,4.134977128909936255e+02
7.478421296957682785e+01,4.144691840933476215e+02
7.503363969329524252e+01,4.154354309124332190e+02
7.526588874026042220e+01,4.164077706132485446e+02
7.553324334972167264e+01,4.173713186034811429e+02
7.578216579356067939e+01,4.183395824341877187e+02
7.601311929542733026e+01,4.193115122333286422e+02
7.627037119410431387e+01,4.202776479685995241e+02
7.645893772935974653e+01,4.212565263833270137e+02
7.667788993833694633e+01,4.222291177740464718e+02
7.690605839524744169e+01,4.232012315015699642e+02
7.710515192458325373e+01,4.241809310379940143e+02
7.741486369258005595e+01,4.251312778236488157e+02
7.771335862547813633e+01,4.260856247973924269e+02
7.802805523647401742e+01,4.270335651000518737e+02
7.820161492857378960e+01,4.280180186111767853e+02
7.843475338702917554e+01,4.289889729545568571e+02
7.865186062848076176e+01,4.299640696130502420e+02
7.882251855682534369e+01,4.309437801798901546e+02
7.905966278906899447e+01,4.319142955876059204e+02
7.930722815085790955e+01,4.328831667694782936e+02
7.955695137943165207e+01,4.338504322804284925e+02
7.979648863635210887e+01,4.348206889019530763e+02
8.003357055807029496e+01,4.357919942058306333e+02
8.022038964420896434e+01,4.367738839209333150e+02
8.046090620973068042e+01,4.377445004100682695e+02
8.075821606351034632e+01,4.386979129337842664e+02
8.095744035421725471e+01,4.396776224385886849e+02
8.118508176571187107e+01,4.406498651416526968e+02
8.148283762724933865e+01,4.416043442553461773e+02
8.172194524968068663e+01,4.425747543991475936e+02
8.198292719481739255e+01,4.435394573217090510e+02
8.221430577320467137e+01,4.445103605809945293e+02
8.246046398543317935e+01,4.454789465031921054e+02
8.269701398623170974e+01,4.464497293710200552e+02
8.298605728292426420e+01,4.474057415796796704e+02
8.316226440912596729e+01,4.483854455071623875e+02
8.330493845910150696e+01,4.493748977087971070e+02
8.354770500225795615e+01,4.503448399845852919e+02
8.374969601300730915e+01,4.513230784656325909e+02
8.399510202709149098e+01,4.522921317781949710e+02
8.422379200448295933e+01,4.532651391116858690e+02
8.444808964751467784e+01,4.542392408350040682e+02
8.462613469216367434e+01,4.552229958854068173e+02
8.484635830690196201e+01,4.561982257625356283e+02
8.504369185034653356e+01,4.571774106398904109e+02
8.530505357459259130e+01,4.581421874236693270e+02
8.553570195119912967e+01,4.591146553627396543e+02
8.575379374553003231e+01,4.600904236876850746e+02
8.596741478414813287e+01,4.610643329364511942e+02
8.622960804774960764e+01,4.620288641438197601e+02
8.642351165290931192e+01,4.630094321716908894e+02
8.661708480719327952e+01,4.639902613369476967e+02
8.680934942419651179e+01,4.649668330589922220e+02
8.705588332511382532e+01,4.659347914666759607e+02
8.728239894823086331e+01,4.669079256347636715e+02
8.748610461618817169e+01,4.678848844675695773e+02
8.775611474465395645e+01,4.688423435583842434e+02
8.794556012165588754e+01,4.698223265283302226e+02
8.822058129192193121e+01,4.707826976897904387e+02
8.839841971182585212e+01,4.717651493528987885e+02
8.858586801960844070e+01,4.727459483409808172e+02
8.880229248180300772e+01,4.737221084003159604e+02
8.904194596927622740e+01,4.746926379790547230e+02
8.928044252921485224e+01,4.756636443663653040e+02
8.947011836626685977e+01,4.766451745606357804e+02
8.971448989562766485e+01,4.776140039504096535e+02
8.993346924518968422e+01,4.785893863778021569e+02
9.015766891193997878e+01,4.795635232553071887e+02
9.036547174155241180e+01,4.805411913775832886e+02
9.057884061983430968e+01,4.815177721266472304e+02
9.081807685314225864e+01,4.824883411650759513e+02
9.109102116420569928e+01,4.834500285463055889e+02
9.128457739673245896e+01,4.844288533532217116e+02
9.153781211203116186e+01,4.853961542736832939e+02
9.174505234121431840e+01,4.863726767571267260e+02
9.195180848591233769e+01,4.873487127354896415e+02
9.219353689063532897e+01,4.883154877899418693e+02
9.242186032814518626e+01,4.892875780883887273e+02
9.264599090865907272e+01,4.902615391869739483e+02
9.288289090391828040e+01,4.912312866661956718e+02
9.308357867711139022e+01,4.922106422725040602e+02
9.331241579546812659e+01,4.931838195542684957e+02
9.356352057149673840e+01,4.941508465290485219e+02
9.378206484068262228e+01,4.951262030893091151e+02
9.403057693757001800e+01,4.960947477640873444e+02
9.423833594373421363e+01,4.970720519836406197e+02
9.454490607261527657e+01,4.980238859312160571e+02
9.481896883716332525e+01,4.989855755273537170e+02
9.501415250852456040e+01,4.999653281182462479e+02
9.517393022275999215e+01,5.009507299281243036e+02
9.535589717870084314e+01,5.019334859078695672e+02
9.555645093470481299e+01,5.029120704644114994e+02
9.578507989413030543e+01,5.038847623068602957e+02
9.598648114067611914e+01,5.048626615349177769e+02
9.626947735196969802e+01,5.058207152677856584e+02
9.650880644985674905e+01,5.067907302323586691e+02
9.672982892752011708e+01,5.077659475003310376e+02
9.697143543946687316e+01,5.087361289475909985e+02
9.712860939140021799e+01,5.097235678912333015e+02
9.728017894554903933e+01,5.107094147075515593e+02
9.748404159671987657e+01,5.116868506873066167e+02
9.766304516964638083e+01,5.126694437199350887e+02
9.784766721178378646e+01,5.136522181577817037e+02
9.804193000225798471e+01,5.146328815401994916e+02
9.827120476055411302e+01,5.156058540553270859e+02
9.850203676654595597e+01,5.165784380117255523e+02
9.870885783842167882e+01,5.175559207079987800e+02
9.891477578377782720e+01,5.185339332037929125e+02
9.911543311906011411e+01,5.195109649003047707e+02
9.936198773466360024e+01,5.204799082997290043e+02
9.961641945433964906e+01,5.214465444592668746e+02
9.990092543839394068e+01,5.224049599690124523e+02
1.001820774058705723e+02,5.233645378962210089e+02
1.003676021734434300e+02,5.243391149160078157e+02
1.006214059473914517e+02,5.253059286543098096e+02
1.008077922113021003e+02,5.262858122543256059e+02
1.010016159623220062e+02,5.272652418255237308e+02
1.012590282540928257e+02,5.282312531797135762e+02
1.014712814617957832e+02,5.292083083281854670e+02
1.016857123533937965e+02,5.301844499673175051e+02
1.019291722613243536e+02,5.311543607136491119e+02
1.020943423124143834e+02,5.321370706742510492e+02
1.023317502661916478e+02,5.331083504091307077e+02
1.025589091564556981e+02,5.340808796803905807e+02
1.027551903713515173e+02,5.350578677302308961e+02
1.029977402021550148e+02,5.360273514253215126e+02
1.031798424281362117e+02,5.370093899618168507e+02
1.034336285079926796e+02,5.379764255400991715e+02
1.036480605304312661e+02,5.389523231795465108e+02
1.038633666614405655e+02,5.399280159183097112e+02
1.041482707739373268e+02,5.408865699230785822e+02
1.043178055375326778e+02,5.418717501634133669e+02
1.045802252367672338e+02,5.428366958371259443e+02
1.048732015757750133e+02,5.437902105692618306e+02
1.051657025225010358e+02,5.447464444070302534e+02
1.053496945801798290e+02,5.457197782231025940e+02
1.056033548839764364e+02,5.466869681486624586e+02
1.058687594953090354e+02,5.476510225770116449e+02
1.061278298357265726e+02,5.486142223408638756e+02
1.063293404277100791e+02,5.495928832435316735e+02
1.065448669166601263e+02,5.505687577236119523e+02
1.067505070530786355e+02,5.515458505433103937e+02
1.070202325030662394e+02,5.525087842330081003e+02
1.072132181912241720e+02,5.534889515680164322e+02
1.074555263682039055e+02,5.544585426815959863e+02
1.076517341239341903e+02,5.554374584602179539e+02
1.078938125567945860e+02,5.564065959022228753e+02
1.081172376815602263e+02,5.573813165953698672e+02
1.083923430733210154e+02,5.583418535704535088e+02
1.086157048733742840e+02,5.593162966087480754e+02
1.088571015394547032e+02,5.602837956310939944e+02
1.090793427901508466e+02,5.612575375708166803e+02
1.093350681646268185e+02,5.622238183371935065e+02
1.095555750690894001e+02,5.631981772133256072e+02
1.097617114206344695e+02,5.641754226189668771e+02
